what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305552977
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305613695
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1382305613701
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1382305613701
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1382305614752
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1382305616345
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1382305616689
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1382305617260
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1382305618359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305624790
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305633786
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1382305633791
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1382305633791
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305633821
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305637412
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1382305639148
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1382305649356
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1382305651136
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305651441
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305655720
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1382305656226
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1382305662074
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305663198
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305669101
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305670011
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305674225
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305674906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305696272
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1382305698842
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1382305700532
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305700804
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305703877
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1382305705632
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1382305707275
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1382305719222
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1382305734236
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1382305735384
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305735660
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305738680
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1382305740407
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1382305741942
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305747315
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305797689
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1382305798919
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1382305805485
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1382305807884
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305809667
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305811145
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1382305814107
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1382305819508
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305819785
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305822808
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305824155
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305825221
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305825451
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305827945
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305828912
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305833536
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305834667
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305845113
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305846147
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305847201
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305847707
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305917952
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1382305926129
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1382305935001
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305935474
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1382305949116
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1382305950442
