what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1383539392487
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1383539392487
started,bundle,com.altera.sbtgui.integration,11.0.0.208,"com.altera.sbtgui.integration",1383539392488
started,bundle,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch",1383539392488
started,bundle,com.altera.sbtgui.project,11.0.0.208,"com.altera.sbtgui.project",1383539392489
started,bundle,com.altera.systemconsole,11.0.0.208,"com.altera.systemconsole",1383539392489
started,bundle,com.altera.utilities,11.0.0.208,"com.altera.utilities",1383539392490
os,sysinfo,,,"win32",1383539392492
arch,sysinfo,,,"x86",1383539392492
ws,sysinfo,,,"win32",1383539392492
locale,sysinfo,,,"en_US",1383539392492
processors,sysinfo,,,"6",1383539392492
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1383539392492
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1383539392492
java.specification.name,sysinfo,,,"Java Platform API Specification",1383539392492
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1383539392492
java.specification.version,sysinfo,,,"1.6",1383539392492
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1383539392492
java.version,sysinfo,,,"1.6.0_23",1383539392492
java.vm.info,sysinfo,,,"mixed mode",1383539392492
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1383539392492
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1383539392492
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1383539392492
java.vm.specification.version,sysinfo,,,"1.0",1383539392492
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1383539392492
java.vm.version,sysinfo,,,"19.0-b09",1383539392492
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1383539393549
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383539393820
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383539440644
started,bundle,com.altera.sbtgui.core,11.0.0.208,"com.altera.sbtgui.core",1383539572400
executed,command,com.altera.sbtgui.project,11.0.0.208,"com.altera.sbtgui.project.commands.quartus",1383539573086
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1383539573373
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1383539573419
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1383539573483
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1383539573579
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1383539573585
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383539575243
