what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383933668920
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383933673276
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383933678569
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383933678582
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383933679911
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.BreakpointView",1383933731598
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1383933732053
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383933756907
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383933786713
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1383933788295
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1383933789468
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1383933804217
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1383933817778
activated,view,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.debug.ui.disassembly.view",1383933826765
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1383933849626
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1383933884855
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1383933887111
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1383933942291
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1383933943060
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1383933951380
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383933951653
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383933952552
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1383933952659
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1383933966536
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1383933969781
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1383933973952
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1383933980083
